"","article","indiv","dpi","dpi_idx","sample_type","st_idx","sample_rep","val_total","pos_total","cens_total","val_sg","pos_sg","cens_sg","val_inf","pos_inf","lodq_sg","lodq_total","tg_total","tg_sg","tg_idx","cell_line","cell_idx","culture_assay","assay_idx","animal_species","sp_idx","age_class_stand","age_years_rep","age_class_rep","age_idx","sex","sex_idx","units_total","units_sg","units_inf","lod_total","loq_total","lod_sg","loq_sg","lod_inf","loq_inf","sample_grp","inoc_dose_total_pfu","inoc_dose_total_TCID","inoc_route","inoc_dose_units_rep","viral_strain","organ_system","log10_dose_pfu"
"1681","Speranza et al. 2020","ES_AGM8",3,2,"Non-invasive",0,"Throat Swab","4.970142",1,0,"3.612418",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Oropharyngeal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1682","Speranza et al. 2020","ES_AGM8",5,2,"Non-invasive",0,"Throat Swab","-9",0,1,NA,NA,NA,"-9",0,NA,-9,"E",NA,NA,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL",NA,"log10 TCID50/mL","Unknown","Unknown",NA,NA,"Unknown","Unknown","Oropharyngeal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1683","Speranza et al. 2020","ES_AGM8",7,2,"Non-invasive",0,"Throat Swab","4.581195",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Oropharyngeal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1684","Speranza et al. 2020","ES_AGM8",10,2,"Non-invasive",0,"Throat Swab","4.440258",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Oropharyngeal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1685","Speranza et al. 2020","ES_AGM8",1,3,"Non-invasive",0,"Rectal Swab","2.282896",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Anal / Rectal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","GI",6.26007138798508
"1686","Speranza et al. 2020","ES_AGM8",3,3,"Non-invasive",0,"Rectal Swab","2.634121",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Anal / Rectal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","GI",6.26007138798508
"1687","Speranza et al. 2020","ES_AGM8",7,3,"Non-invasive",0,"Rectal Swab","3.980753",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Anal / Rectal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","GI",6.26007138798508
"1688","Speranza et al. 2020","ES_AGM8",10,3,"Non-invasive",0,"Rectal Swab","3.208492",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Anal / Rectal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","GI",6.26007138798508
"1689","Speranza et al. 2020","ES_AGM8",1,1,"Non-invasive",0,"BAL","8.699333",1,0,"7.279681",1,0,"5.25",1,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","BAL",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1690","Speranza et al. 2020","ES_AGM8",3,2,"Non-invasive",0,"BAL","7.242459",1,0,"6.140594",1,0,"2.25",1,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","BAL",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1691","Speranza et al. 2020","ES_AGM8",5,2,"Non-invasive",0,"BAL","7.529339",1,0,"6.63477",1,0,"0.75",1,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","BAL",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1692","Speranza et al. 2020","ES_AGM8",10,3,"Invasive",1,"Lung (right upper lobe)","7.52",1,0,"6.57",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Lung (Right upper)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1693","Speranza et al. 2020","ES_AGM8",10,3,"Invasive",1,"Lung (right middle lobe)","5.68",1,0,"4.57",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Lung (Right middle)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1694","Speranza et al. 2020","ES_AGM8",10,3,"Invasive",1,"Lung (right lower lobe)","8.1199999999999992",1,0,"6.89",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Lung (Right lower)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1695","Speranza et al. 2020","ES_AGM8",10,3,"Invasive",1,"Lung (left upper lobe)","5.67",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Lung (Left upper)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1696","Speranza et al. 2020","ES_AGM8",10,3,"Invasive",1,"Lung (left middle lobe)","5.57",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Lung (Left middle)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1697","Speranza et al. 2020","ES_AGM8",10,3,"Invasive",1,"Lung (left lower lobe)","7.72",1,0,"6.69",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Lung (Left lower)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1698","Speranza et al. 2020","ES_AGM8",10,3,"Invasive",1,"Duodenum","6.96",1,0,"5.78",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Small intestine (Duodenum)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","GI",6.26007138798508
"1699","Speranza et al. 2020","ES_AGM8",10,3,"Invasive",1,"Jejunum","6.45",1,0,"5.2",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Small intestine (Jejunum)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","GI",6.26007138798508
"1700","Speranza et al. 2020","ES_AGM8",10,3,"Invasive",1,"Ileum","8.75",1,0,"8.14",1,0,"Pos",1,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Small intestine (Ileum)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","GI",6.26007138798508
"1701","Speranza et al. 2020","ES_AGM8",10,3,"Invasive",1,"Cecum","7.66",1,0,"5.84",1,0,"Pos",1,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Colon (Cecum)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","GI",6.26007138798508
"1702","Speranza et al. 2020","ES_AGM8",10,3,"Invasive",1,"Colon","6.54",1,0,"5.31",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Colon",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","GI",6.26007138798508
"1703","Speranza et al. 2020","ES_AGM8",10,2,"Invasive",1,"Oropharynx","-9",0,1,"-9",0,1,NA,NA,-9,-9,"E","E",4,NA,NA,NA,NA,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,"Oropharynx",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1704","Speranza et al. 2020","ES_AGM8",10,2,"Invasive",1,"Trachea","5.91",1,0,"2.4",1,0,NA,NA,-9,-9,"E","E",4,NA,NA,NA,NA,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,"Trachea",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1705","Speranza et al. 2020","ES_AGM9",1,1,"Non-invasive",0,"Nasal Swab","5.064047",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Nasal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1706","Speranza et al. 2020","ES_AGM9",3,2,"Non-invasive",0,"Nasal Swab","4.23551",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Nasal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1707","Speranza et al. 2020","ES_AGM9",5,2,"Non-invasive",0,"Nasal Swab","4.682067",1,0,"3.017641",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Nasal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1708","Speranza et al. 2020","ES_AGM9",7,2,"Non-invasive",0,"Nasal Swab","4.172774",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Nasal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1709","Speranza et al. 2020","ES_AGM9",10,2,"Non-invasive",0,"Nasal Swab","-9",0,1,NA,NA,NA,"-9",0,NA,-9,"E",NA,NA,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL",NA,"log10 TCID50/mL","Unknown","Unknown",NA,NA,"Unknown","Unknown","Nasal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1710","Speranza et al. 2020","ES_AGM9",1,1,"Non-invasive",0,"Throat Swab","4.276432",1,0,"2.706512",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Oropharyngeal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1711","Speranza et al. 2020","ES_AGM9",3,2,"Non-invasive",0,"Throat Swab","-9",0,1,NA,NA,NA,"-9",0,NA,-9,"E",NA,NA,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL",NA,"log10 TCID50/mL","Unknown","Unknown",NA,NA,"Unknown","Unknown","Oropharyngeal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1712","Speranza et al. 2020","ES_AGM9",5,2,"Non-invasive",0,"Throat Swab","5.522439",1,0,"3.453022",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Oropharyngeal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1713","Speranza et al. 2020","ES_AGM9",7,2,"Non-invasive",0,"Throat Swab","5.060518",1,0,"3.557371",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Oropharyngeal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1714","Speranza et al. 2020","ES_AGM9",10,2,"Non-invasive",0,"Throat Swab","3.055927",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Oropharyngeal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1715","Speranza et al. 2020","ES_AGM9",1,1,"Non-invasive",0,"BAL","9.699856",1,0,"7.892612",1,0,"6",1,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","BAL",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1716","Speranza et al. 2020","ES_AGM9",3,2,"Non-invasive",0,"BAL","6.171201",1,0,"5.16973",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","BAL",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1717","Speranza et al. 2020","ES_AGM9",5,2,"Non-invasive",0,"BAL","7.482723",1,0,"6.5893",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","BAL",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1718","Speranza et al. 2020","ES_AGM9",10,3,"Invasive",1,"Lung (right upper lobe)","-9",0,1,NA,NA,NA,"-9",0,NA,-9,"E",NA,NA,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL",NA,"+/- virus isolation","Unknown","Unknown",NA,NA,"Unknown","Unknown","Lung (Right upper)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1719","Speranza et al. 2020","ES_AGM9",10,3,"Invasive",1,"Lung (right middle lobe)","-9",0,1,NA,NA,NA,"-9",0,NA,-9,"E",NA,NA,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL",NA,"+/- virus isolation","Unknown","Unknown",NA,NA,"Unknown","Unknown","Lung (Right middle)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1720","Speranza et al. 2020","ES_AGM9",10,3,"Invasive",1,"Lung (right lower lobe)","6.18",1,0,"4.58",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Lung (Right lower)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1721","Speranza et al. 2020","ES_AGM9",10,3,"Invasive",1,"Lung (left upper lobe)","-9",0,1,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Lung (Left upper)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1722","Speranza et al. 2020","ES_AGM9",10,3,"Invasive",1,"Lung (left middle lobe)","-9",0,1,NA,NA,NA,"-9",0,NA,-9,"E",NA,NA,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL",NA,"+/- virus isolation","Unknown","Unknown",NA,NA,"Unknown","Unknown","Lung (Left middle)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1723","Speranza et al. 2020","ES_AGM9",10,3,"Invasive",1,"Lung (left lower lobe)","6.38",1,0,"4.92",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL","+/- virus isolation","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Lung (Left lower)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1724","Speranza et al. 2020","ES_AGM9",10,3,"Invasive",1,"Cecum","5.07",1,0,"-9",0,1,NA,NA,-9,-9,"E","E",4,NA,NA,NA,NA,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,"Colon (Cecum)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","GI",6.26007138798508
"1725","Speranza et al. 2020","ES_AGM9",10,3,"Invasive",1,"Colon","3.75",1,0,"-9",0,1,NA,NA,-9,-9,"E","E",4,NA,NA,NA,NA,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,"Colon",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","GI",6.26007138798508
"1726","Speranza et al. 2020","ES_AGM9",10,2,"Invasive",1,"Trachea","4.08",1,0,"-9",0,1,NA,NA,-9,-9,"E","E",4,NA,NA,NA,NA,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,"Trachea",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1727","Speranza et al. 2020","ES_AGM9",10,2,"Invasive",1,"Bronchus (right)","5.11",1,0,"-9",0,1,NA,NA,-9,-9,"E","E",4,NA,NA,NA,NA,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Male",0,"log10 gRNA copies/mL","log10 sgRNA copies/mL",NA,"Unknown","Unknown","Unknown","Unknown",NA,NA,"Bronchus (Right)",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","LRT",6.26007138798508
"1728","Speranza et al. 2020","ES_AGM10",1,1,"Non-invasive",0,"Nasal Swab","7.063504",1,0,"4.89108",1,0,"2.75",1,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Nasal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1729","Speranza et al. 2020","ES_AGM10",3,2,"Non-invasive",0,"Nasal Swab","5.978633",1,0,"4.468856",1,0,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Nasal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
"1730","Speranza et al. 2020","ES_AGM10",5,2,"Non-invasive",0,"Nasal Swab","3.500531",1,0,"-9",0,1,"-9",0,-9,-9,"E","E",4,"Vero E6",1,"TCID50",0,"african green monkey",3,"Adult","Unknown (wild-caught)","Adult",2,"Female",1,"log10 gRNA copies/mL","log10 sgRNA copies/mL","log10 TCID50/mL","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown","Nasal Sample",1820000,2600000,"IT, IN, OR, OC","TCID50","SARS-CoV-2/human/USA/WA1/2020","URT",6.26007138798508
